type,,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID
loc,,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9
dir,,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
hz,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units,,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless
6,12,0.004836847675627425,0.005689673229193282,0.0072147635275720545,0.008444911206154777,0.008078700352302553,0.009754113184970211,0.007909031609851904,0.010118507461698133,0.008227618605688058,0.011226070251546962,0.008064761160130073,0.011793980545591911,0.007980108531352137,0.011542706730791837,0.007111994524054347,0.010057601243140835,0.005535339482807666,0.006942492288020484,5.533312971629719e-07,9.690754388541281e-08,1.7470891102681792e-06,2.153250958479756e-07,2.9029794507610826e-06,1.7207671659789974e-06,3.3774690026533744e-06,2.7276742875852394e-06,2.4967577407526815e-06,1.8973582548186258e-06,8.491469281064586e-07,1.632898971254541e-06,4.873356820430145e-07,3.1951444978545737e-06,1.09084353021076e-07,7.1568509777577095e-06,3.882626948339875e-07,8.010929333460938e-06
6,13,0.008273784198677126,0.005965544142289198,0.01148651534313482,0.008573441853918874,0.012537053375234277,0.0098323505342871,0.012506346512684252,0.0095336774020883,0.013430226263314724,0.011052425785869053,0.014298434958367773,0.010897858473131329,0.015602885849956118,0.010637437384799067,0.015306670925995152,0.011239378673263493,0.011654823667609828,0.008518938433115936,0.0002944053563833384,4.381397895788009e-07,8.940910437730733e-05,1.1208041892935498e-06,2.540033301414256e-05,6.891566709445695e-07,4.703470348266966e-06,2.97206019074795e-07,7.613022025395736e-05,3.7404211836239597e-08,0.00018546205580117323,7.423134554025192e-07,0.0001806312582775743,4.731887318249603e-07,7.406023620711954e-05,1.8730480306986013e-06,1.584708595575122e-05,7.000260610644715e-06
6,14,0.0034195598754276457,0.007570111400073103,0.004639174190217903,0.011077795134122215,0.005267268388889828,0.01200050073279672,0.005492630251276578,0.011317384983780723,0.0061070579482155295,0.01243524458085496,0.006897606798875592,0.011620512906766545,0.007325272067992209,0.011509174205218763,0.007186542922560726,0.010896258173864781,0.005298387108297768,0.007649279514697604,8.019243902805658e-07,0.0001927443097256824,1.8501154862314604e-06,4.806694576234296e-05,2.2253793841390698e-06,1.5130003822510057e-05,2.4055529706370134e-06,4.155257171484105e-06,2.307483023485876e-06,6.391768448012398e-07,2.8503431668422474e-06,1.1254255905976325e-06,2.4588962816193503e-06,7.13019180069512e-07,1.4551371641412417e-06,1.3637849615643168e-06,1.3728826884990095e-06,2.894026567435565e-07
6,15,0.005886387410976737,0.004530812256983554,0.008536622764427374,0.0068187156693274515,0.009712993907685584,0.007642605362412396,0.0102075241889625,0.007981797267029496,0.011246166947640225,0.009738187856021516,0.011667641962683188,0.01084213009881379,0.011955917444262214,0.011384295757544429,0.010942201475108616,0.01052931220374221,0.007657318256425278,0.007369194439256666,1.0909731644779319e-06,1.085361553497463e-06,2.1415672116145213e-06,2.850371518644452e-06,2.0303649878946097e-06,4.4615818264395564e-06,1.5332660059445275e-06,5.259933857297841e-06,7.390312379385193e-07,3.943053066304937e-06,6.778536207730054e-07,9.321772732233377e-07,2.5423942214616043e-06,1.3090226941787951e-06,3.849680998224243e-06,3.3075633118375944e-06,2.820426382770865e-06,1.9682974503864238e-06
6,16,0.005613635761132326,0.005426497060359934,0.008543019785376018,0.00796406806099912,0.00986081130220464,0.008485395354494305,0.010036161206666073,0.008349946880926983,0.010732420287610754,0.009261427987246058,0.010907776940942918,0.010296674716573846,0.01086706106641442,0.0115155046087208,0.009928083540709204,0.01108518901258905,0.006865616530962836,0.008078489749288879,9.317812199999879e-07,1.0097579901341525e-08,2.487699986982075e-06,1.7689095357009196e-07,2.00344823982138e-06,1.0459153719133598e-06,1.2111826195146044e-06,1.6767429801310684e-06,3.4720042612201536e-07,3.805837618403021e-07,9.454340753960625e-08,1.2146927612544177e-06,5.164014369168014e-07,2.762720524074031e-06,1.2862599547065699e-08,2.0873931006930166e-06,8.988642504593343e-07,2.609782396657406e-06
6,17,0.0063256718164794975,0.005629496195893585,0.008555236178039735,0.007908659567887475,0.009252255542848392,0.008887518405679685,0.009202581938285267,0.009362525980716926,0.010702311594310695,0.009465318355746537,0.011840769455457758,0.01018563804394942,0.0129989610522455,0.011257770320706358,0.01282320318185779,0.010129326157613677,0.008706370430617894,0.008186477864887581,4.632957145766003e-08,9.387294279347386e-08,1.1469458358870772e-06,1.406488469955175e-06,1.937472083615846e-06,1.3973219088425028e-06,2.111891687321038e-06,1.1096395433926691e-06,1.6763116437603672e-06,2.2956182162467186e-07,1.438972138385284e-06,4.321531743543004e-07,8.292802053872433e-07,4.4046264624984336e-07,6.95343734149892e-07,1.2820269580948875e-06,2.947553070101152e-07,3.3335040865469424e-06
6,18,0.005529418427040651,0.007065154418086589,0.008186481400935494,0.010442898334535296,0.008983992676531381,0.011685339776251,0.00893421959290697,0.012157322248089806,0.00946542917533432,0.013986573251117752,0.00929305700671864,0.01477545072383503,0.009060915716788706,0.014865025232825175,0.008302262257704631,0.013490160692992694,0.005832227981806043,0.009473718739615732,1.1342885804949474e-06,3.3140882112494837e-06,2.734812174131048e-06,7.087058399710559e-06,2.454947960559905e-06,2.064464500442736e-05,2.0596613973520498e-06,8.580456496858797e-05,1.6715638553525375e-06,0.00021415024662563474,1.8791277689986264e-07,0.00029429447738686703,2.5790014336358115e-06,0.0002696691608024554,1.3905588464975434e-06,0.00015600025898489315,1.4443782013718694e-06,5.121221585303674e-05
6,19,0.006521532364842291,0.008304480137491091,0.00985447161742616,0.010959032283054962,0.010937284230652865,0.010866671473940227,0.010826872870995286,0.00953273913033596,0.012097932382917443,0.01074412778212584,0.012825850395213483,0.013281289392756877,0.01300897717736014,0.015150264585683094,0.011050889588585513,0.014994309962790683,0.007625829829651413,0.011455152830293882,1.4052275289807126e-06,0.0006892986878120001,2.380017205812607e-06,0.00015869938243542916,1.831835860646751e-06,4.512986766732159e-05,3.810713207069869e-07,1.3678764808004017e-05,4.648823289863555e-06,1.3938004572679684e-05,6.979244783426396e-06,3.3038956512855044e-05,2.7955461449083753e-06,2.540457691554264e-05,1.0764902908299059e-06,2.6264330909470077e-05,1.794731582663953e-07,8.906742616805776e-06
6,2,0.007697398749110816,0.004900792697284442,0.01130392877685704,0.006779103062999691,0.01395038858338799,0.007434510831243784,0.014246022650663378,0.007506691303843861,0.014967580435929852,0.00808459409071281,0.014543489048415233,0.007634320092342517,0.013754227234682441,0.007385688374390802,0.012018991258852882,0.0071226340388385115,0.008889078903951025,0.005564436692935042,0.0002897086686105882,1.621499679249627e-07,0.00026584244169779875,1.1990056693684396e-06,0.0006716513974700659,1.5578121922893502e-06,0.0007387832749503728,1.3312695556747438e-06,0.0004796717140955016,1.1258439246351932e-06,0.00016940290716256314,3.121971021746004e-06,3.0754735784311683e-05,3.2840944696521364e-06,1.5075576866363872e-05,1.8758799765629272e-06,1.1307451755918928e-05,2.714975830414138e-07
6,20,0.004859193991913802,0.00557994918838796,0.00705845765157585,0.007714092338297452,0.007577051200964635,0.008018293647456149,0.007466117552836803,0.008329745969661085,0.008057550264553496,0.01054907855218597,0.008057350370925339,0.012104084911968814,0.008311014419313362,0.012168157779894067,0.007644265050646496,0.010794812160187375,0.005214722634304248,0.008210013008564401,5.725843964452767e-07,1.0723684705101867e-06,1.1759305530538758e-06,2.42164696049922e-06,7.680047349148761e-07,3.2133559209052662e-06,1.1086758741559013e-07,4.370772045905991e-06,6.637234340579208e-07,6.054741369691601e-06,1.14211526875007e-06,7.220042205341342e-06,1.93696576112102e-06,1.6850150478926235e-06,1.2693118551346918e-06,1.0477820836232374e-06,1.5021460935838433e-07,1.160148613595288e-06
6,21,0.004474853881711283,0.008572580746424066,0.006891578522663683,0.011660175659769338,0.00788862100692628,0.012596471969710029,0.007889559613247792,0.012072422836736018,0.00840312638466372,0.012097111264212083,0.009185706808146203,0.01119089065817272,0.009663125882089268,0.01122760857562017,0.008659231259624494,0.00997535424868054,0.0058444728043614965,0.006772726189451055,8.204609712793559e-07,0.0006184084821957846,2.5997575835327207e-06,0.000230792888101723,2.897443255417177e-06,0.00017153708262023518,2.8364227949902e-06,8.286727085445176e-05,2.6659496566719096e-06,2.4308666066813478e-05,2.8718364328755807e-06,9.274383319982414e-06,2.8952405317230964e-06,2.1416495596938016e-06,2.413941642737783e-06,3.7966147367620276e-06,1.0100758851150914e-06,4.4184915004345256e-06
6,22,0.007101412825785351,0.0030315479658504525,0.010792233903897785,0.004329648445609682,0.012316048068873892,0.004959789533936652,0.01291144644500853,0.005274595008510152,0.01454210457642003,0.005407080514301269,0.014871857109123851,0.005815698582761556,0.014516125877508949,0.00579523768645697,0.012552011369778519,0.004875594252955144,0.00826047996634451,0.00396057755658156,6.144775423296921e-06,3.5532300897957935e-07,2.200617925790041e-05,7.284040932313343e-07,9.928136927961896e-05,1.1020056349194772e-06,0.0002110528682133103,1.1120349151280856e-06,0.00027987167203402376,1.0123468540250537e-06,0.00026664237202697724,1.195666670076301e-06,0.00018668644129006575,1.424129581037715e-06,7.898976764471357e-05,1.3232412610255532e-06,2.583634993152861e-05,3.923804896062438e-07
6,23,0.006113894429181866,0.004925807219777606,0.008942867974974567,0.007252975389082913,0.009753516197310075,0.00821005495152481,0.009622672749254144,0.008493894749819313,0.011481197453357685,0.009178910230909408,0.012818296268295967,0.009071254123959083,0.012952487353069376,0.00926741567201809,0.011144803250629803,0.009387225843413954,0.007645427501141343,0.007501348480725773,4.521612452031455e-07,8.520158804292123e-07,1.1730014578415746e-06,2.3114184478681407e-06,1.449662039324288e-06,3.6255437946529604e-06,1.5630111335378834e-06,4.289773796835119e-06,5.564986573475085e-07,3.8032241753286763e-06,3.4790276073343407e-07,3.623437727941683e-06,1.187617664093835e-06,2.289154472590166e-06,4.248067712059474e-07,2.4324134273790234e-06,4.0263242680363266e-08,2.869262518154993e-06
6,24,0.006928254983375759,0.005271389239296438,0.009158195258848052,0.007724252374140735,0.01065343381947343,0.008389611956473766,0.011473971982588869,0.008628104749290806,0.013938147242363984,0.009308831397703495,0.011551418835233418,0.009254964962591877,0.010650261514286531,0.009128082946517126,0.011446256119057073,0.009322072464755169,0.010696357737423615,0.00770790660184336,4.819506179452478e-06,1.3443481577755008e-07,9.23201866815284e-07,5.1431425369815226e-08,1.0261023033886822e-05,2.605019813075691e-07,4.4251755088647885e-05,1.1355547258484593e-06,9.47630845843515e-05,1.8106882642313824e-06,8.499705059168003e-05,1.019660452971698e-06,2.6807049198732337e-05,2.2706694142514813e-07,1.2158487077386575e-05,1.2393825269151419e-06,8.632057831586211e-06,1.1257345249917434e-06
6,25,0.005444363178951776,0.0041528144851147525,0.007402964988377361,0.005601033169025291,0.008412569342101777,0.006476482922391464,0.008911035418656678,0.006747039254124495,0.010089323824049637,0.00715070472324468,0.01039086455189501,0.007694207689975577,0.01137409937791531,0.008242757975814094,0.012202461046703783,0.009085587280405693,0.010222272022266618,0.007796065276006785,6.797483253688014e-07,1.022560033382919e-06,2.2078429777605918e-06,2.183096826319123e-06,3.962829837484563e-06,2.5747103486005895e-06,5.994454836027463e-06,2.3649503294571796e-06,5.903483119648015e-06,1.0768632962188253e-06,3.418133943145058e-06,5.29684387995425e-07,6.420022741303146e-07,1.4642064586515327e-06,2.16014236350611e-06,1.6556414173941484e-07,4.185351131666847e-06,1.4607780608678379e-06
6,26,0.0046791543786355635,0.005158890203243965,0.006700616312852372,0.007558313899758375,0.0075590488537499384,0.009051062597999265,0.007429073131524976,0.009721318627578536,0.0074475948475231524,0.010800096099391265,0.008013052333219924,0.011253284158430613,0.008134972112603032,0.011485882293057628,0.007026681940664354,0.009841907460734843,0.0052791724355616566,0.006995666322177075,4.7372585945667883e-07,1.1998063115465632e-08,7.967720664429334e-07,6.604710994408627e-08,1.0077495024609751e-06,1.5819083243414138e-07,9.39644787469663e-07,4.1673242128555396e-07,9.756529262804088e-08,1.6590084806769299e-06,2.696097167312904e-07,2.6798837028917693e-06,1.2326859365770925e-07,4.249836772142581e-06,1.110016220747468e-06,5.852475903126187e-06,2.0257774336840027e-06,3.7004360664727582e-06
6,27,0.006592291137458272,0.004255221654292609,0.009964366853068602,0.006448129773711278,0.01133377245597766,0.007398077824886593,0.011674563307555298,0.007753419560799705,0.01273291177144602,0.00870985906087984,0.013199868838150887,0.0091565231561259,0.013127813031232548,0.009122941289400692,0.011272128309836107,0.00802638282839874,0.007573438657784694,0.005487894303168094,1.6024346479086155e-06,1.0979169772103216e-06,1.967658416558098e-06,1.6079657073035708e-06,1.0651647738362542e-06,8.93561185057389e-07,6.56776959384995e-06,7.337609418585488e-07,2.0800954071338775e-05,5.490704331570385e-06,2.7509749795533533e-05,7.138413111304938e-06,1.1498159288574151e-05,6.61648341786997e-06,4.416035158971685e-06,6.357904136849561e-07,1.9726967128016584e-06,1.0675182786028081e-06
6,28,0.006830623756256713,0.0043771128084648045,0.009855650494968558,0.005170738462082413,0.011198235728106269,0.005261861173015139,0.011951746919416419,0.006174078081838831,0.01306924797096385,0.007318103684598088,0.013611631587583616,0.007069596710550479,0.011931325276721126,0.007052995080329666,0.010226303444839345,0.009372100865579063,0.00822070770785751,0.009638104627993017,2.6224704095689923e-06,3.80949976388546e-07,5.8963295506211585e-06,5.012463781143218e-07,1.2324225244631431e-05,7.074932516705306e-07,3.339421494261076e-05,9.501284689315348e-07,9.89933670466565e-05,1.2239208246772056e-06,0.00012780021490175328,2.534142554179433e-06,2.8838245422493808e-05,4.194465861081359e-06,6.8242823106480645e-06,4.138507797581236e-06,1.2643287784042273e-06,5.316780686638475e-06
6,29,0.007029401061495247,0.005464467221738769,0.01063604230180184,0.007154890130937561,0.011935565255115249,0.006932977848862582,0.011848343829957168,0.006740946292165248,0.013242378694714467,0.006998302281021684,0.013916113836502274,0.00939769704517837,0.013634716909261112,0.011666223144141605,0.011571739435896032,0.012019068552079962,0.007602790408820307,0.01073882189460482,6.070848020948946e-07,7.453003287182927e-07,6.626290146985319e-07,1.583058332674138e-06,2.387602894130546e-06,1.9936705403067855e-06,1.7803236026579875e-05,1.6784317941634928e-06,7.412797540719766e-05,6.419484988624159e-07,9.967947279770762e-05,9.625727944121939e-08,3.9125118958719776e-05,9.966226351442637e-07,1.0427055125155995e-05,1.5307604607800023e-06,3.5022379173177927e-06,1.0320452372842555e-06
6,3,0.006792187295467736,0.004574358777010305,0.009437294077176656,0.006450482619210932,0.01113821465339346,0.007597051659943699,0.010655968954474501,0.007791555025095886,0.01007678628960247,0.008216570870107897,0.011394387874724278,0.00795520928706714,0.012134559103268439,0.008987047995904714,0.0123656095651824,0.009294319314483521,0.00969871635695532,0.008043104353565906,2.268288167295575e-07,1.6096654660448389e-06,2.94482413991393e-07,1.1861174918837325e-06,1.0068994298032075e-06,4.1157653806070857e-07,1.3682652487834926e-06,8.726266978995092e-07,1.191695371901703e-06,5.952472971896439e-07,4.5681458235252174e-07,2.4664252272093645e-06,4.763573713913192e-06,1.089065633548037e-06,7.168659882259021e-06,2.2882555785860708e-06,9.106508464196729e-06,5.8750847350531895e-06
6,30,0.0038160900572692235,0.005446273144333453,0.005756692936774368,0.00824042284775236,0.006436089575955292,0.009483545621519023,0.006557363690852116,0.009640945609569034,0.007097286905624072,0.010511004736322866,0.007197834157821581,0.01034916735415743,0.006941810359813145,0.010121278902254359,0.0056328327916748775,0.00871978045180058,0.0038254852725736273,0.005666462907538587,1.0864254141769136e-06,1.777573451442024e-07,2.2692247479121045e-06,7.43344331686426e-07,2.377518181680248e-06,1.339606294609063e-06,2.2434720345114726e-06,4.211463704927973e-06,1.8501581629929244e-06,7.874860727027452e-06,1.855569035265203e-06,9.147357740577424e-06,2.0439977442299382e-06,9.34220589631538e-06,1.8094684408150556e-06,6.430748691781092e-06,1.369741849543633e-06,2.6821480514968937e-06
6,31,0.0067697978171527475,0.005457078893904147,0.01004159253584659,0.008261357411180323,0.01100408656970301,0.009714586606765161,0.010561875063517821,0.010410023398361407,0.011907787240659612,0.011573462841723843,0.012177938588402888,0.012290696128455358,0.011475290993536473,0.012131742104204628,0.009950849583042052,0.011010063211471936,0.00692725379426664,0.007885283526858796,1.1824506273029706e-06,9.48795688053424e-07,2.10682766480524e-06,7.156080199671412e-07,2.0494406557528107e-06,2.591994687605813e-07,1.4805108927465903e-06,5.946301536952208e-07,2.1030091895160847e-07,1.967265484374212e-06,1.2085277877423745e-06,3.19594039595872e-06,2.0123199364481246e-06,4.1105394400325335e-06,2.504599571498384e-06,7.136918486338466e-06,1.4065713600595533e-06,3.6855637276553898e-06
6,32,0.006895119301647057,0.007971075420779907,0.008851567808867486,0.011272315195661804,0.008926637557633949,0.01268481345002374,0.008580199468890702,0.01338642467978115,0.011061592042519781,0.014732584654551949,0.014253937806363802,0.014562064788869677,0.014240054386785689,0.015756689494945963,0.015504399473709492,0.015755268691800457,0.01207739691102323,0.011970125898428033,6.926232145034422e-05,6.003093464448158e-06,2.1592612606745323e-05,5.837467221283636e-05,1.323243040397888e-05,7.545184609704607e-05,2.3222490454058648e-05,0.00016298141375743665,6.920512622595372e-05,0.00012577564591357128,0.0001612037931663308,9.195018926647848e-05,0.0002650854233088945,0.00014541434991123482,0.0003993799410982323,0.00014338428143318335,1.8774333752497397e-05,2.1606442988732105e-05
6,33,0.011297906959530968,0.01090522685765323,0.011841206703185869,0.012878863003797756,0.011521707907916273,0.01232243707242219,0.0105384945642406,0.009477187203980083,0.01159669542476334,0.011532578301978846,0.014426684084279892,0.017647038073044363,0.019153756762439314,0.01906690569234186,0.019697727407403984,0.015021015676298774,0.014347484135786605,0.0123477237181616,0.00020480675302751288,0.002222382652116114,0.00019843798857878105,0.0009423866348948026,4.943475360010059e-05,0.00038538935399561654,8.659227227818007e-06,4.729214998469282e-05,5.311288529763925e-06,0.0001208819623001221,0.0005458236324838827,0.0028916489455584706,0.00036143322466197764,0.0022991432102549376,0.000590013698465762,0.0011342803806673398,9.966430422291638e-05,0.00017019694616249837
6,34,0.0036595146820769713,0.0050659810281883984,0.0052427583607558845,0.007620903734863108,0.005468259518739685,0.00865003899739096,0.005482770832281863,0.008878048282813087,0.005488760037997909,0.009548432776232197,0.005705448130606454,0.009320014541994288,0.00591045730034628,0.008655379222196558,0.005283830087695212,0.007107674913499235,0.0037773100847662377,0.004764066988564791,5.790816199273349e-08,3.3498569801807828e-06,3.1286083957455964e-08,5.5133282628816804e-06,2.1837711505451056e-07,7.4889809154144245e-06,2.0251765623001088e-07,7.182925694440103e-06,1.0142773030195234e-07,7.684421221567317e-06,2.100875247816484e-07,8.441509584297921e-06,8.076995993170432e-08,7.272480816942386e-06,3.129774911597954e-07,4.826054922142391e-06,5.137492479285604e-07,2.014064130007096e-06
6,35,0.007739319780019451,0.004691614455361094,0.011643129458446795,0.007221151880021502,0.013607800811000093,0.008318936116873519,0.015152708742947607,0.008544850414250212,0.017568113479443884,0.009334695144533896,0.0175472673840411,0.009351238234839403,0.016396922180228615,0.008970004586700425,0.013702049578072823,0.007651209421280762,0.0088633527821964,0.005016694970816082,5.4986701107548244e-05,6.086107054581243e-07,0.00016146412213670946,9.730002318725667e-07,0.0004186050427060605,2.716380657104276e-08,0.0007312489343719334,1.606410642124842e-07,0.0008975224878872787,4.1035225962884976e-07,0.000703120669881151,1.0145127935910421e-06,0.0004579321665000587,1.4869746428830598e-06,0.00024531231621091897,4.352534328268508e-07,6.238677443409352e-05,9.569733788898546e-08
6,36,0.005388188747716787,0.007372941206581326,0.007920040018848946,0.010772339469964384,0.008706389431317588,0.011967235758538676,0.00854069847647661,0.011918750519929655,0.009298825095572744,0.012980359659910895,0.010008736992267273,0.012699844104697327,0.009956339302946288,0.012399693114439302,0.008599846684070715,0.010662413190933168,0.006071939622953904,0.007315594161303625,1.3099988365162673e-07,0.00010924545260384868,8.029601092006592e-07,2.542312895740256e-05,4.0759587903815926e-07,7.3647358942587685e-06,1.3859210516890571e-07,5.083948440553468e-06,6.655197465539555e-07,1.4591106408698567e-05,8.148703343920858e-07,1.934459576458332e-05,1.0540137009473298e-06,3.037011293360349e-06,8.03261343254792e-07,4.323253879767179e-06,1.1980081966495618e-07,2.6656149230311505e-06
6,37,0.0056139875103920185,0.004765035510577012,0.008460903563060089,0.006996563059656442,0.009790387828435153,0.007602518815922769,0.009882853325515422,0.007712115191016025,0.010139604470406906,0.0087296717859883,0.00973790692558851,0.009817201915312953,0.009196591083350159,0.01041134770577279,0.00819796467423359,0.009403040448216486,0.00584477778350186,0.006259696994599438,1.9593397992300715e-08,4.717586597431218e-07,1.577501377134217e-08,1.7977434149184093e-06,2.5961943315982606e-07,2.063213156690682e-06,5.150231164562422e-07,1.5583033374734403e-07,1.246995538437688e-06,4.172025366520988e-06,2.343848845748444e-06,1.0035077136066622e-05,4.533079112278519e-06,1.4111459460323543e-05,2.7987440525997647e-06,1.106176278922978e-05,5.307641906062758e-07,4.838623077694755e-06
6,38,0.004455513969081858,0.0077213345415412015,0.006058825194353734,0.010896020902438934,0.0072688356065495245,0.01175687577404095,0.007625117707379714,0.01147936458289792,0.008191287156557503,0.011668783350532445,0.009088105104166192,0.0115555393891409,0.008366567177874734,0.011805784537943932,0.007503092202035475,0.009637007837976969,0.005946764311595594,0.007772813062848215,6.262472123835501e-07,0.0002511095273984707,1.2115438824325932e-06,5.9098408461220816e-05,4.94140882466775e-07,1.8501374527524518e-05,3.9207350145167353e-07,6.294663906709872e-06,1.5198704587208056e-06,1.844095156223312e-06,2.7459983525475526e-06,1.555082122876336e-06,8.668275351467901e-07,2.3619720728044652e-06,2.2318517204733927e-06,2.1693511893822895e-06,1.8465715825159566e-06,1.4439928411095057e-06
6,39,0.010065702226944908,0.008668150841741527,0.011477442292883786,0.011154085946068624,0.014078172502711992,0.012446918422752959,0.015056088465518086,0.013026635496656818,0.018017724026622405,0.012925384681988436,0.019698208925877772,0.014013768828887201,0.018373490352523038,0.016288885950929803,0.017699459100024555,0.014509727092157207,0.014128070924066257,0.012465689080237596,0.00044306563468402173,4.880580709582508e-05,4.7669329760097796e-05,4.543639062984024e-05,0.00019842604855622344,0.0003277343862384464,0.0005627794830240201,0.00032231251552977024,0.0016655766583687063,0.00029219700152045976,0.0024766748316864887,0.00030169942148224537,0.001437663895950222,0.0001090916181878871,0.0013248338322183366,7.225773158403007e-05,0.0004040037566538454,2.2181661201480534e-05
6,4,0.006514173178387927,0.007245624170905048,0.009029506514035683,0.00948443704846616,0.010811713681342252,0.009492917914935579,0.011116088460783198,0.008668162457373224,0.013076469830550575,0.009984708826750961,0.018060088682297692,0.01237798435533074,0.02239802928060413,0.01362805596941994,0.02099533972283255,0.011567482207599332,0.014448933728695162,0.013202406075880064,1.704631420479724e-06,0.0001613278905659649,3.257373100069822e-06,3.8148741699674193e-05,9.503757018787561e-06,9.974339086674671e-06,3.4807303116024685e-05,3.757419949418655e-06,0.0001554674637720413,4.4941920455783e-06,0.001871613514896856,7.700234594528273e-06,0.003319314410728683,9.92145211498139e-06,0.003167527263567147,2.9380797854703613e-05,0.0007937547896414346,8.913126219198416e-05
6,40,0.006359987669774578,0.007146010487059003,0.009322737044593916,0.010668671570044499,0.009581463670496487,0.01198370572332164,0.008355283722188094,0.011753388978987356,0.008218997601481705,0.013669458879484085,0.00933934811439115,0.015479621566161195,0.010295356085987169,0.017716706347166915,0.009550050180371809,0.01637358773140612,0.006737592752170618,0.010724801746977076,1.1048517232565917e-05,1.8943457663438429e-06,1.87069563145651e-05,5.962504082792409e-06,2.113640759948329e-05,1.8653219136262205e-05,1.9623858481932886e-05,7.697576487293978e-05,1.693226560134164e-05,0.0003182125951580164,1.4385346163834748e-05,0.000825679298672185,1.5018075139646386e-05,0.0013890998684148853,1.5505261852313085e-05,0.001037779447782786,1.1050306106901963e-05,0.00021430489400596817
6,5,0.0053883036385721245,0.004308882106672765,0.007813892193781855,0.006263000162646465,0.008921877343577325,0.007082525399797198,0.00923891876144271,0.007634853778651026,0.009520355528074335,0.008482568353257768,0.009563326579754124,0.00827680148599665,0.009152671793742916,0.00935406902033277,0.009896527511524708,0.008756359008335393,0.007145018835242385,0.006378606389237475,2.9437100879085525e-07,1.709846327343918e-06,1.1636904304641681e-06,2.913108997765729e-06,2.3329311873608905e-06,3.161688454178258e-06,4.663092593408933e-06,2.3731803132321205e-06,4.2297660169783545e-06,5.532119596606842e-07,5.225929569586283e-06,2.577787669605948e-06,3.092080830405582e-06,1.1605482680441013e-06,1.6392479205048718e-06,4.334290843416057e-07,5.803906820175501e-07,1.7694841953550766e-07
6,6,0.003995218798354675,0.008589234837849178,0.005754157733775048,0.012398514643205776,0.006519800979112697,0.013891165127007275,0.006313721977098072,0.013467006639040043,0.006612476132360835,0.014047836219925855,0.007597344241881746,0.015324529006236324,0.008470683232926931,0.016106082749166015,0.0074327825007391626,0.015167659857338351,0.005585452932923735,0.010571702284974073,2.1766937318891755e-06,0.00016902777240840244,3.92642500230594e-06,0.00043659816724928816,4.96833982382717e-06,0.0006533160906619822,4.370999830007593e-06,0.00041187148947349175,2.5795682987267757e-06,2.685494807792594e-05,1.158996149356775e-06,0.0003488224321415859,9.778831665074309e-07,0.0005309725760771351,2.7375868666559206e-06,0.00033227513947583955,5.039231439868193e-06,8.06808690263612e-05
6,7,0.005452079163872741,0.008900337167084982,0.007967992299273844,0.011543664773938556,0.008602556161908316,0.01364315846077501,0.008253401585091651,0.013985102625233883,0.009164887221358782,0.013861537775028833,0.009463449256167523,0.015390514624432706,0.009558955977029429,0.015909286132643904,0.009593720356437858,0.01287330898584035,0.007367803915457116,0.010433159151922142,6.196735178042675e-07,0.0004655617111605241,4.310844042509724e-07,4.9042368902167835e-05,4.284842510221201e-07,0.0003772908137779951,4.445258805554834e-06,0.000338584007874837,6.825801441536733e-06,0.00011485815799052269,4.961004942344949e-06,0.0001322102970237144,3.99362673387635e-06,0.000201567708206868,2.86553509134565e-06,7.36287445305017e-05,9.97530140221507e-07,1.2449849468574577e-05
6,8,0.004215075199353255,0.005467835459119925,0.006276585334547759,0.008108740275395923,0.0074243814673930035,0.008913616347354443,0.007664535999219205,0.009006701813430926,0.00828272528142296,0.009782205951348582,0.008469735964143051,0.009339416308894878,0.007997228192260897,0.00905422496779807,0.007229874298214216,0.007852917364201238,0.005030384299825067,0.005517317724853558,6.570734714327878e-07,1.1400820028850578e-06,2.5672519992125227e-06,3.419759199082489e-06,5.077516614407483e-06,1.5409553311168266e-06,6.364835199914648e-06,6.301402570731872e-07,6.470997360438029e-06,2.005607918284752e-06,5.739817713004186e-06,1.1262960249571763e-06,1.9871216938711952e-06,3.631041672911983e-07,3.0694957283921607e-07,9.633427434624399e-07,2.429388210070867e-07,9.348447082188864e-07
